id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
2360216107.0,2360216107,botarchaeo,"New York, NY",A bot tweeting links to new archaeological journal articles. Limited to those journals that provide RSS!,http://t.co/R9kyGnbdji,129,4,19,2/25/2014 0:14,0,False,1168,en,The past and future of growth rate estimation in demographic temporal frequency analysis: Biodemographic? https://t.co/Vei4D9zMiU,True,False,False,Shawn's archaeobot,1
15808765.0,15808765,CoryBooker,"Newark, NJ",U.S. Senator from New Jersey,None,2671727,92031,14909,Mon Aug 11 14:41:16 +0000 2008,100,True,58530,en,"{u'contributors': None, u'truncated': False, u'text': u""GOP's so-called health care bill gives tax breaks to insurance execs making millions but will charge you for a lapse in coverage..."", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841040100586844164, u'favorite_count': 202, u'source': u'<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 131, u'id_str': u'841040100586844164', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Mar 12 21:36:00 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Cory Booker,0
18685286.0,18685286,katevoegele,"Los Angeles, CA",bohemian soul from the birthplace of rock n roll | sailor mouth | foodie | maximalist | font snob | dreamer | live and die by the smoky eye,http://t.co/7HLW07flS8,198296,562,2685,Tue Jan 06 17:28:29 +0000 2009,5106,True,7014,en,"{u'contributors': None, u'truncated': False, u'text': u'@Courbs102 actual gods among men \U0001f377\U0001f355', u'is_quote_status': False, u'in_reply_to_status_id': 839969432080379906, u'id': 840079936991907840, u'favorite_count': 4, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 26356992, u'indices': [0, 10], u'id_str': u'26356992', u'screen_name': u'Courbs102', u'name': u'Courtney Voegele'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'Courbs102', u'in_reply_to_user_id': 26356992, u'retweet_count': 1, u'id_str': u'840079936991907840', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'26356992', u'lang': u'en', u'created_at': u'Fri Mar 10 06:00:39 +0000 2017', u'in_reply_to_status_id_str': u'839969432080379906', u'place': None}",False,False,False,katevoegele,0
241202626.0,241202626,solidstateNMR,"New York, NY","Updated by Luke O'Dell, Senior Lecturer in NMR Spectroscopy at Deakin University, Australia.",None,463,14,28,1/21/2011 18:14,4,False,2754,en,SSI: Study of structural changes that occurred during charge/discharge of carbon-coated SiO anode by NMR https://t.co/uMJumotM0C,True,False,False,New SSNMR Papers,1
1539693919.0,1539693919,NSA_PRISMbot,We Are Everywhere.,An experiment in speculative surveillance.,None,680,36,79,6/22/2013 22:58,6,False,7068,en,"Status(contributors=None, truncated=False, text=u'Chad Weber of El Jaden, Vermont mentioned \u201ckarts mixing\u201d in a chat on FaceTime.', is_quote_status=False, in_reply_to_status_id=None, id=768465896000069632, favorite_count=0, _api=<tweepy.api.API object at 0x10f264050>, source=u'NSA PRISM BOT', _json={u'contributors': None, u'truncated': False, u'text': u'Chad Weber of El Jaden, Vermont mentioned \u201ckarts mixing\u201d in a chat on FaceTime.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 768465896000069632, u'favorite_count': 0, u'source': u'<a href=""http://www.samplereality.com"" rel=""nofollow"">NSA PRISM BOT</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'768465896000069632', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Aug 24 15:12:01 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=None, id_str=u'768465896000069632', retweet_count=0, in_reply_to_user_id=None, favorited=False, source_url=u'http://www.samplereality.com', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2016, 8, 24, 15, 12, 1), in_reply_to_status_id_str=None, place=None, retweeted=False)",True,False,False,NSA PRISM,0
259925559.0,259925559,DjokerNole,"New York, NY","Laugh as long as you breathe, love as long as you live!",http://t.co/FoajF3Yyn1,6962978,724,16620,3/2/2011 21:44,524,True,2357,en,"Status(contributors=None, truncated=False, text=u'Proud of you guys! \U0001f4aa #Laslo\u0110ere @nikolam1995 #MarkoTepavac @krstin_pedja @filipkrajinovic #MiljanZekic https://t.co/XLilF1H9hM', is_quote_status=True, in_reply_to_status_id=None, id=839531413124890635, favorite_count=1318, _api=<tweepy.api.API object at 0x104120390>, source=u'Twitter for iPhone', quoted_status_id=839194041879150592, _json={u'contributors': None, u'truncated': False, u'text': u'Proud of you guys! \U0001f4aa #Laslo\u0110ere @nikolam1995 #MarkoTepavac @krstin_pedja @filipkrajinovic #MiljanZekic https://t.co/XLilF1H9hM', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 839531413124890635, u'favorite_count': 1318, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'quoted_status_id': 839194041879150592, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 247351215, u'indices': [32, 44], u'id_str': u'247351215', u'screen_name': u'nikolam1995', u'name': u'nikola milojevic'}, {u'id': 730115407034593282, u'indices': [59, 72], u'id_str': u'730115407034593282', u'screen_name': u'krstin_pedja', u'name': u'Pedja Krstin'}, {u'id': 87782384, u'indices': [73, 89], u'id_str': u'87782384', u'screen_name': u'filipkrajinovic', u'name': u'Filip Krajinovic'}], u'hashtags': [{u'indices': [21, 31], u'text': u'Laslo\u0110ere'}, {u'indices': [45, 58], u'text': u'MarkoTepavac'}, {u'indices': [90, 102], u'text': u'MiljanZekic'}], u'urls': [{u'url': u'https://t.co/XLilF1H9hM', u'indices': [103, 126], u'expanded_url': u'https://twitter.com/atpchallenger/status/839194041879150592', u'display_url': u'twitter.com/atpchallenger/\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 211, u'id_str': u'839531413124890635', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Wed Mar 08 17:41:01 +0000 2017', u'quoted_status_id_str': u'839194041879150592', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 247351215, u'indices': [32, 44], u'id_str': u'247351215', u'screen_name': u'nikolam1995', u'name': u'nikola milojevic'}, {u'id': 730115407034593282, u'indices': [59, 72], u'id_str': u'730115407034593282', u'screen_name': u'krstin_pedja', u'name': u'Pedja Krstin'}, {u'id': 87782384, u'indices': [73, 89], u'id_str': u'87782384', u'screen_name': u'filipkrajinovic', u'name': u'Filip Krajinovic'}], u'hashtags': [{u'indices': [21, 31], u'text': u'Laslo\u0110ere'}, {u'indices': [45, 58], u'text': u'MarkoTepavac'}, {u'indices': [90, 102], u'text': u'MiljanZekic'}], u'urls': [{u'url': u'https://t.co/XLilF1H9hM', u'indices': [103, 126], u'expanded_url': u'https://twitter.com/atpchallenger/status/839194041879150592', u'display_url': u'twitter.com/atpchallenger/\u2026'}]}, in_reply_to_screen_name=None, id_str=u'839531413124890635', retweet_count=211, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 8, 17, 41, 1), quoted_status_id_str=u'839194041879150592', in_reply_to_status_id_str=None, place=None, retweeted=False)",False,False,False,Novak Djokovic,0
74778498.0,74778498,TomJackson57,"New York, NY","Husband, Father, Bronco, ESPN NFL MNF Correspondent, FROM...LOUISVILLE",https://t.co/OM2d9x9uh8,63866,21,2037,Wed Sep 16 17:00:34 +0000 2009,40,True,70,en,"{u'contributors': None, u'truncated': False, u'text': u""It's only right to watch Christmas Vacation on Christmas Eve https://t.co/vkhuKfDWNx"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 812878558230093825, u'favorite_count': 290, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/TomJackson57/status/812878558230093825/photo/1', u'display_url': u'pic.twitter.com/vkhuKfDWNx', u'url': u'https://t.co/vkhuKfDWNx', u'media_url_https': u'https://pbs.twimg.com/media/C0fsvEHVIAAhWH_.jpg', u'id_str': u'812878551066157056', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 545}, u'large': {u'h': 899, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 899, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [61, 84], u'type': u'photo', u'id': 812878551066157056, u'media_url': u'http://pbs.twimg.com/media/C0fsvEHVIAAhWH_.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 29, u'id_str': u'812878558230093825', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sun Dec 25 04:32:05 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/TomJackson57/status/812878558230093825/photo/1', u'display_url': u'pic.twitter.com/vkhuKfDWNx', u'url': u'https://t.co/vkhuKfDWNx', u'media_url_https': u'https://pbs.twimg.com/media/C0fsvEHVIAAhWH_.jpg', u'id_str': u'812878551066157056', u'sizes': {u'small': {u'h': 680, u'resize': u'fit', u'w': 545}, u'large': {u'h': 899, u'resize': u'fit', u'w': 720}, u'medium': {u'h': 899, u'resize': u'fit', u'w': 720}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [61, 84], u'type': u'photo', u'id': 812878551066157056, u'media_url': u'http://pbs.twimg.com/media/C0fsvEHVIAAhWH_.jpg'}]}}",False,False,False,Tom Jackson,0
48100887.0,48100887,Andy,"ÌÏT: 40.735225,-74.006791","folo: @bravowwhl, Insta: @bravoandy, Snap: AndysGotThe411, check out @RadioAndySXM - ch 102, tour info: https://t.co/wmQGwh2QWF",https://t.co/QN7UEPy7oh,2000567,457,9674,6/17/2009 20:22,901,True,55202,en,"Status(contributors=None, truncated=False, text=u'Muting a lot of assholes this morning.  #MakeMyTwitterFeedGreatAgain', is_quote_status=False, in_reply_to_status_id=None, id=841286970248744960, favorite_count=716, _api=<tweepy.api.API object at 0x104120390>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'Muting a lot of assholes this morning.  #MakeMyTwitterFeedGreatAgain', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841286970248744960, u'favorite_count': 716, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [40, 68], u'text': u'MakeMyTwitterFeedGreatAgain'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 36, u'id_str': u'841286970248744960', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Mon Mar 13 13:56:58 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [40, 68], u'text': u'MakeMyTwitterFeedGreatAgain'}], u'urls': []}, in_reply_to_screen_name=None, id_str=u'841286970248744960', retweet_count=36, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 13, 56, 58), in_reply_to_status_id_str=None, place=None, retweeted=False)",False,False,False,Andy Cohen,0
751386872.0,751386872,LocalAlligator,"England, United Kingdom","I'm quite out of my mind, actually, but people continue to find me amusing. I can't imagine why, unless it's morbid fascination.",None,16,64,1,8/11/2012 14:53,15,False,62,en,"{'created_at': 'Sun Feb 26 15:51:57 +0000 2017', 'id': 835880086444388354, 'id_str': '835880086444388354', 'text': 'RT @JayBauman1: Best Bill Paxton role: the accordion playing, shit eating, corpse molesting garbage man Gus from The Dark Backward! Fearles…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JayBauman1', 'name': 'Jay Bauman', 'id': 901916131, 'id_str': '901916131', 'indices': [3, 14]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Feb 26 15:51:28 +0000 2017', 'id': 835879965031825408, 'id_str': '835879965031825408', 'text': 'Best Bill Paxton role: the accordion playing, shit eating, corpse molesting garbage man Gus from The Dark Backward! Fearless performance.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 53, 'favorite_count': 528, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 53, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,True,Tammas Foxdene,0
10798802.0,10798802,amandapalmer,hunting utopia. ,performer. song & book-writer. love-lover. rule-hater. patron-supported. queries: management@amandapalmer.net https://t.co/ZDCGP30OsK,https://t.co/ZDCGP30OsK,1145274,721,11585,Mon Dec 03 01:27:35 +0000 2007,647,True,89050,en,"{u'contributors': None, u'truncated': False, u'text': u'THE OFFICIAL PROJECT PAGE for my record w edward ka-spel, out may 5th, is up! see a new video, pre-order vinyl...https://t.co/YP1yb3w5ai', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840903953457922049, u'favorite_count': 47, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/YP1yb3w5ai', u'indices': [113, 136], u'expanded_url': u'http://amandapalmer.net/icanspinarainbow/', u'display_url': u'amandapalmer.net/icanspinarainb\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 11, u'id_str': u'840903953457922049', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sun Mar 12 12:35:00 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Amanda Palmer,0
8.25e+17,8.25E+17,jakeuip27,"McMinnville, United States",20 Something in NJ.,None,1,259,0,1/27/2017 9:53,14,False,33,en,None,True,False,False,Ricarda King,1
8.41e+17,8.41E+17,Georgia98208,"New York, NY","""""",None,4,140,0,Mon Aug 06 12:14:52 +0000 2012,0,False,1,en,"{""created_at"": ""Wed Dec 21 12:52:43 +0000 2016"", ""hashtags"": [{""text"": ""StarbucksforLife""}, {""text"": ""contest""}], ""id"": 811554996260999168, ""id_str"": ""811554996260999168"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""Come join me, because #StarbucksforLife is better with friends. #contest https://t.co/DWtui6HYbf"", ""urls"": [{""expanded_url"": ""https://www.starbucksforlife.com/?referrer_id=8221596b3074cc"", ""url"": ""https://t.co/DWtui6HYbf""}], ""user_mentions"": []}",True,True,False,georgia washington,1
